Last login: Mon Apr  4 15:33:13 on ttys000
2022-04-02 19:35:12 INFO     mongo_s3_support_DMS_support_ticket_conversations: Inserting some records created after 2022-04-02 18:46:36+00:00.
2022-04-02 19:35:12 INFO     mongo_s3_support_DMS_support_ticket_conversations: Attempting to insert 280058 bytes.
2022-04-02 19:35:14 INFO     mongo_s3_support_DMS_support_ticket_conversations: Inserted 1505 records.
2022-04-02 19:35:15 INFO     mongo_s3_support_DMS_support_ticket_conversations: Inserting some records created after 2022-04-02 19:34:44+00:00.
2022-04-02 19:35:15 INFO     mongo_s3_support_DMS_support_ticket_conversations: Insertions complete.
2022-04-02 19:35:15 INFO     mongo_s3_support_DMS_support_ticket_conversations: Insertions completed, starting to update records
2022-04-02 19:35:15 INFO     mongo_s3_support_DMS_support_ticket_conversations: Starting to migrate updations in records.
2022-04-02 19:35:15 INFO     mongo_s3_support_DMS_support_ticket_conversations: Updating all records updated between 2022-04-01 19:35:00.099000+00:00 and 2022-04-02 19:35:00.114191+00:00
2022-04-02 19:35:16 INFO     mongo_s3_support_DMS_support_tickets: Found 7971 updations upto now.
2022-04-02 19:35:16 INFO     mongo_s3_support_DMS_support_tickets: Updating all records updated between 2022-04-01 19:35:00.107000+00:00 and 2022-04-02 19:35:00.103767+00:00
2022-04-02 19:35:18 INFO     mongo_s3_support_DMS_support_tickets: Attempting to update 7971 records or 4750844 bytes.
parquet_format__id_year  parquet_format__id_month  parquet_format__id_day
2021                     12                        8                            1
                                                   11                           1
                                                   12                           1
                                                   13                           1
                                                   20                           1
                                                   21                           1
                                                   23                           1
                                                   26                           1
                                                   30                           1
2022                     1                         2                            1
                                                   3                            1
                                                   4                            1
                                                   5                            1
                                                   6                            1
                                                   12                           1
                                                   21                           1
                                                   23                           1
                                                   24                           1
                                                   27                           1
                         3                         7                            1
                                                   10                           1
                                                   12                           1
                                                   14                           1
                                                   21                           3
                                                   22                           2
                                                   23                          15
                                                   24                           9
                                                   25                          25
                                                   26                          79
                                                   27                         143
                                                   28                         245
                                                   29                         455
                                                   30                        1296
                                                   31                        2491
                         4                         1                         3185
dtype: int64
2022-04-02 19:35:18 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:18 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=8/bb46d4a95a4d4cb2870c6855fb2f3974.snappy.parquet
2022-04-02 19:35:18 INFO     mongo_s3_support_DMS_support_tickets: Found 2 files while updating: 1 records out of 7971
2022-04-02 19:35:18 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=11/0517bfe38cb74a1d9e50f81ce49e62b3.snappy.parquet
2022-04-02 19:35:19 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:19 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=12/0517bfe38cb74a1d9e50f81ce49e62b3.snappy.parquet
2022-04-02 19:35:19 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:19 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=13/0517bfe38cb74a1d9e50f81ce49e62b3.snappy.parquet
2022-04-02 19:35:20 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:20 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=20/b46384e6b6fa4a9ea6bc16bb372b6f12.snappy.parquet
2022-04-02 19:35:20 INFO     mongo_s3_support_DMS_support_ticket_conversations: Updation completed.
2022-04-02 19:35:20 INFO     mongo_s3_support_DMS_support_ticket_conversations: Syncing operation complete (Both - Insertion and Updation).
2022-04-02 19:35:20 INFO     mongo_s3_support_DMS_support_ticket_conversations: Post processing completed.
2022-04-02 19:35:20 INFO     mongo_s3_support_DMS_support_ticket_conversations: Hope to see you again :')
2022-04-02 19:35:20 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:20 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=21/b46384e6b6fa4a9ea6bc16bb372b6f12.snappy.parquet
2022-04-02 19:35:21 INFO     Notification sent successfully.
2022-04-02 19:35:21 INFO     Job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='5', second='0'], next run at: 2022-04-04 01:05:00 IST)" executed successfully
2022-04-02 19:35:21 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:21 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=23/7c7aa68c85c74fa5bb9c6069e28172a1.snappy.parquet
2022-04-02 19:35:21 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:21 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=26/7c7aa68c85c74fa5bb9c6069e28172a1.snappy.parquet
2022-04-02 19:35:22 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:22 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=30/1625573c1b6d41348334d3403904162f.snappy.parquet
2022-04-02 19:35:22 INFO     mongo_s3_support_DMS_support_tickets: Found 16 files while updating: 1 records out of 7971
2022-04-02 19:35:22 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=2/1625573c1b6d41348334d3403904162f.snappy.parquet
2022-04-02 19:35:23 INFO     mongo_s3_support_DMS_support_tickets: Found 4 files while updating: 1 records out of 7971
2022-04-02 19:35:23 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=3/970210358d614ef8ac7c204d043e8292.snappy.parquet
2022-04-02 19:35:23 INFO     mongo_s3_support_DMS_support_tickets: Found 58 files while updating: 1 records out of 7971
2022-04-02 19:35:23 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/0038a47429f94cf081386ac97e89f0a0.snappy.parquet
2022-04-02 19:35:24 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/05e7c0e8a7484b7797038eeaabad1a8f.snappy.parquet
2022-04-02 19:35:24 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/0902f7b197f545c09460b2f5a5bcb04d.snappy.parquet
2022-04-02 19:35:24 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/0bd0c53842be4532b4c107feaa24818d.snappy.parquet
2022-04-02 19:35:24 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/10e6bf397d7a44a78d626648412c2582.snappy.parquet
2022-04-02 19:35:25 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/132cc2daaefd4863a080cdf8f63008c5.snappy.parquet
2022-04-02 19:35:25 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/14a6a7d2551b40a8b4f7ae9b6fde5892.snappy.parquet
2022-04-02 19:35:25 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/1898963d6e41401196bdc4da5d475156.snappy.parquet
2022-04-02 19:35:25 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/19a6f6bbe17940c88cfab9a0d9b99d02.snappy.parquet
2022-04-02 19:35:26 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/1f799c08b903415fa2856984da679be2.snappy.parquet
2022-04-02 19:35:26 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/23f367c0a52641e8a03a60cf47f6492b.snappy.parquet
2022-04-02 19:35:26 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/32cb9603df4740b6b70bfeefe361090c.snappy.parquet
2022-04-02 19:35:27 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/393051ede5044f0592f816dea3239727.snappy.parquet
2022-04-02 19:35:27 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/3c7966d436ff45778203a676ad1f916e.snappy.parquet
2022-04-02 19:35:27 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/3cb678e632fe4edab11ac325f40acfdc.snappy.parquet
2022-04-02 19:35:27 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/3f563950db9b40a9801a029c48d105a6.snappy.parquet
2022-04-02 19:35:28 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/52f2e9e8708046cc9a62e5873eaf4284.snappy.parquet
2022-04-02 19:35:28 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/56d7e13e380b46ceb3464c622f3ab884.snappy.parquet
2022-04-02 19:35:28 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/57a53407d55a43dda7cc156bdcc65c6e.snappy.parquet
2022-04-02 19:35:28 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/5945eac2984d451b9ed8b674a4f8d75c.snappy.parquet
2022-04-02 19:35:29 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/643061a346594d61bbe64981a4bb445a.snappy.parquet
2022-04-02 19:35:29 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/65c914da734d483bbb93fed16e494cd9.snappy.parquet
2022-04-02 19:35:29 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/6b34f4b926234352a8fde210af188683.snappy.parquet
2022-04-02 19:35:30 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/72dbc1728db8400bbedc74ce362e1170.snappy.parquet
2022-04-02 19:35:30 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/76933dc557e04d70b86fe62bcb7bde5b.snappy.parquet
2022-04-02 19:35:30 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/7cd9307f34604623a974da1d0f6d4ec3.snappy.parquet
2022-04-02 19:35:30 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/812e4c54bb034062be26164e417dd58b.snappy.parquet
2022-04-02 19:35:31 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/81d2443254ce4e1296a367e7128d8b95.snappy.parquet
2022-04-02 19:35:31 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/8269e93689524b9fbca89d41029e04aa.snappy.parquet
2022-04-02 19:35:31 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/85ce04d8f080486caaf9e18c4d81a1e9.snappy.parquet
2022-04-02 19:35:32 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/916d6784e5434bc9afc8043b2d779f82.snappy.parquet
2022-04-02 19:35:32 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/9661ffe071874bd0ba8268e524bdf95a.snappy.parquet
2022-04-02 19:35:32 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/970210358d614ef8ac7c204d043e8292.snappy.parquet
2022-04-02 19:35:33 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:33 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=5/05e7c0e8a7484b7797038eeaabad1a8f.snappy.parquet
2022-04-02 19:35:34 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:34 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=6/05e7c0e8a7484b7797038eeaabad1a8f.snappy.parquet
2022-04-02 19:35:34 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:34 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=12/e9caae7cd6a249899373f357dde049b7.snappy.parquet
2022-04-02 19:35:35 INFO     mongo_s3_support_DMS_support_tickets: Found 2 files while updating: 1 records out of 7971
2022-04-02 19:35:35 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=21/0863314c6d7747abb2f5082d3acbf6b9.snappy.parquet
2022-04-02 19:35:35 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=21/f7a3447b6df44d328e7a206af8090f0e.snappy.parquet
2022-04-02 19:35:36 INFO     mongo_s3_support_DMS_support_tickets: Found 2 files while updating: 1 records out of 7971
2022-04-02 19:35:36 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=23/0863314c6d7747abb2f5082d3acbf6b9.snappy.parquet
2022-04-02 19:35:36 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:36 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=24/db8ca87302fc4618a5c8b573cc6b314d.snappy.parquet
2022-04-02 19:35:37 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:37 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=27/841243f1c6f744148de6bb7519d3b8e7.snappy.parquet
2022-04-02 19:35:38 INFO     mongo_s3_support_DMS_support_tickets: Found 2 files while updating: 1 records out of 7971
2022-04-02 19:35:38 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=7/09e9996fc47b43d1bae6b18bcfc9bd2b.snappy.parquet
2022-04-02 19:35:38 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 7971
2022-04-02 19:35:38 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=10/9f9a62d93bd048eeb34338334e919425.snappy.parquet
2022-04-02 19:35:39 INFO     mongo_s3_support_DMS_support_tickets: Found 2 files while updating: 1 records out of 7971
2022-04-02 19:35:39 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=12/589b6a73073346bda4973782bb513b9c.snappy.parquet
2022-04-02 19:35:39 INFO     mongo_s3_support_DMS_support_tickets: Found 2 files while updating: 1 records out of 7971
2022-04-02 19:35:39 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=14/0e26e21f778943e5a9d06cd68ba545ac.snappy.parquet
2022-04-02 19:35:39 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=14/589b6a73073346bda4973782bb513b9c.snappy.parquet
2022-04-02 19:35:40 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 3 records out of 7971
2022-04-02 19:35:40 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=21/4fc893d1a63b4d789da61a133f3b9b3e.snappy.parquet
2022-04-02 19:35:41 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 2 records out of 7971
2022-04-02 19:35:41 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=22/4fc893d1a63b4d789da61a133f3b9b3e.snappy.parquet
2022-04-02 19:35:41 INFO     mongo_s3_support_DMS_support_tickets: Found 2 files while updating: 15 records out of 7971
2022-04-02 19:35:41 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=23/4fc893d1a63b4d789da61a133f3b9b3e.snappy.parquet
2022-04-02 19:35:42 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=23/657f737c6e2b41b0b9b679a4c38f7462.snappy.parquet
2022-04-02 19:35:42 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 9 records out of 7971
2022-04-02 19:35:42 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=24/657f737c6e2b41b0b9b679a4c38f7462.snappy.parquet
2022-04-02 19:35:43 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 25 records out of 7971
2022-04-02 19:35:43 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=25/657f737c6e2b41b0b9b679a4c38f7462.snappy.parquet
2022-04-02 19:35:44 INFO     mongo_s3_support_DMS_support_tickets: Found 2 files while updating: 79 records out of 7971
2022-04-02 19:35:44 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=26/2236dfb38ef845c593d620f70859369d.snappy.parquet
2022-04-02 19:35:44 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=26/657f737c6e2b41b0b9b679a4c38f7462.snappy.parquet
2022-04-02 19:35:45 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 143 records out of 7971
2022-04-02 19:35:45 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=27/2236dfb38ef845c593d620f70859369d.snappy.parquet
2022-04-02 19:35:45 INFO     mongo_s3_support_DMS_support_tickets: Found 2 files while updating: 245 records out of 7971
2022-04-02 19:35:45 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=28/1bba94c7552248e7ab3a73a0347d2efe.snappy.parquet
2022-04-02 19:35:45 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=28/2236dfb38ef845c593d620f70859369d.snappy.parquet
2022-04-02 19:35:46 INFO     mongo_s3_support_DMS_support_tickets: Found 5 files while updating: 455 records out of 7971
2022-04-02 19:35:46 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=29/1bba94c7552248e7ab3a73a0347d2efe.snappy.parquet
2022-04-02 19:35:47 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=29/2680643badc24828aaaa4aae348c50d1.snappy.parquet
2022-04-02 19:35:47 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=29/2d8cc1f0b0194b46a1be62d6714bb669.snappy.parquet
2022-04-02 19:35:47 INFO     mongo_s3_support_DMS_support_tickets: Found 3 files while updating: 1296 records out of 7971
2022-04-02 19:35:47 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=30/2680643badc24828aaaa4aae348c50d1.snappy.parquet
2022-04-02 19:35:48 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=30/2d8cc1f0b0194b46a1be62d6714bb669.snappy.parquet
2022-04-02 19:35:48 INFO     mongo_s3_support_DMS_support_tickets: Found 4 files while updating: 2491 records out of 7971
2022-04-02 19:35:48 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=3/parquet_format__id_day=31/2d8cc1f0b0194b46a1be62d6714bb669.snappy.parquet
2022-04-02 19:35:49 INFO     mongo_s3_support_DMS_support_tickets: Found 9 files while updating: 3185 records out of 7971
2022-04-02 19:35:49 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=4/parquet_format__id_day=1/28572b2b86984c55864bc9f77d2a4cec.snappy.parquet
2022-04-02 19:35:50 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=4/parquet_format__id_day=1/2d8cc1f0b0194b46a1be62d6714bb669.snappy.parquet
2022-04-02 19:35:50 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=4/parquet_format__id_day=1/2f559c6993674931814be2791bb9495a.snappy.parquet
2022-04-02 19:35:50 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=4/parquet_format__id_day=1/465eeae34f424288be4deb459a98a0d8.snappy.parquet
2022-04-02 19:35:50 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=4/parquet_format__id_day=1/656c2b03119b4785a4c8a998341cddb5.snappy.parquet
2022-04-02 19:35:51 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=4/parquet_format__id_day=1/666cd9e06a3c455e8c8d3411f0d3e7b6.snappy.parquet
2022-04-02 19:35:51 INFO     mongo_s3_support_DMS_support_tickets: 7971 updations done.
2022-04-02 19:35:51 INFO     mongo_s3_support_DMS_support_tickets: Updation completed.
2022-04-02 19:35:51 INFO     mongo_s3_support_DMS_support_tickets: Syncing operation complete (Both - Insertion and Updation).
2022-04-02 19:35:52 INFO     mongo_s3_support_DMS_support_tickets: Post processing completed.
